species	image_url
Nausithoe punctata	https://inaturalist-open-data.s3.amazonaws.com/photos/354396171/original.jpeg
Malacoctenus macropus	https://inaturalist-open-data.s3.amazonaws.com/photos/344370888/original.jpeg
Callyspongia fallax	https://inaturalist-open-data.s3.amazonaws.com/photos/345653558/original.jpeg
Processa bermudensis	https://cdn.floridamuseum.ufl.edu/IZ/ac57819e-9653-41ff-80b7-6ee8b3cc70da
Clathria curacaoensis	https://inaturalist-open-data.s3.amazonaws.com/photos/356780192/original.jpeg
Lytechinus williamsi	https://inaturalist-open-data.s3.amazonaws.com/photos/360465707/original.jpg
Mithraculus forceps	https://inaturalist-open-data.s3.amazonaws.com/photos/350635772/original.jpg
Calamus calamus	https://inaturalist-open-data.s3.amazonaws.com/photos/349248973/original.jpg
Pseudodiploria strigosa	https://inaturalist-open-data.s3.amazonaws.com/photos/344727277/original.jpeg
Eoacmaea pustulata	https://inaturalist-open-data.s3.amazonaws.com/photos/346300356/original.jpg
Cerithium atratum	https://inaturalist-open-data.s3.amazonaws.com/photos/344147528/original.jpeg
Ramicrusta textilis	http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/46/77/8/01467708.jpg
Nemalecium lighti	https://inaturalist-open-data.s3.amazonaws.com/photos/261223600/original.jpg
Spinosphaera hutchingsae	
Halichoeres garnoti	https://inaturalist-open-data.s3.amazonaws.com/photos/344203041/original.jpg
Aspidosiphon gosnoldi	
Stephanocoenia michelinii	
Monanchora arbuscula	https://inaturalist-open-data.s3.amazonaws.com/photos/348811065/original.jpeg
Aplysia dactylomela	https://inaturalist-open-data.s3.amazonaws.com/photos/344007092/original.jpg
Loimia bermudensis	
Zancleopsis dichotoma	https://cdn.floridamuseum.ufl.edu/IZ/f6b2c0b2-b1ff-4d1e-b0f9-3038a81d4283
Arene cruentata	https://inaturalist-open-data.s3.amazonaws.com/photos/344908999/original.jpg
Niphates amorpha	https://depo.msu.ru/open/public/coral/img/BON_IMG_1078.JPG
Sparisoma atomarium	https://inaturalist-open-data.s3.amazonaws.com/photos/208132451/original.jpg
Ophiothrix angulata	https://inaturalist-open-data.s3.amazonaws.com/photos/267994988/original.jpeg
Ralpharia gorgoniae	https://inaturalist-open-data.s3.amazonaws.com/photos/364935677/original.jpg
Eunice mutilata	https://data.nhm.ac.uk/media/7247f63f-00bc-4277-8a57-e94522feef77
Palisada perforata	https://inaturalist-open-data.s3.amazonaws.com/photos/302779631/original.jpeg
Carangoides bartholomaei	https://inaturalist-open-data.s3.amazonaws.com/photos/344487581/original.jpeg
Carangoides ruber	http://live.staticflickr.com/4677/39648856525_dda3c65b52_b.jpg
Tedania ignis	https://inaturalist-open-data.s3.amazonaws.com/photos/344538369/original.jpeg
Geodia neptuni	https://inaturalist-open-data.s3.amazonaws.com/photos/345139817/original.jpeg
Svenzea zeai	https://inaturalist-open-data.s3.amazonaws.com/photos/345917605/original.jpg
Pomacanthus paru	https://inaturalist-open-data.s3.amazonaws.com/photos/343957912/original.jpeg
Plakortis halichondrioides	https://inaturalist-open-data.s3.amazonaws.com/photos/344847509/original.jpg
Thelepus verrilli	https://data.nhm.ac.uk/media/07354fc7-0573-471e-944f-6a94046bbaa4
Haemulon sciurus	https://inaturalist-open-data.s3.amazonaws.com/photos/344202897/original.jpg
Tegula fasciata	https://cdn.floridamuseum.ufl.edu/IZ/92d8d295-caed-46a2-9eb4-cd9f631a7462
Spirastrella cunctatrix	https://inaturalist-open-data.s3.amazonaws.com/photos/351390200/original.jpeg
Aglaophenia latecarinata	https://inaturalist-open-data.s3.amazonaws.com/photos/257015645/original.jpg
Liagora nesophila	
Lachnolaimus maximus	https://inaturalist-open-data.s3.amazonaws.com/photos/344740063/original.jpeg
Halichoeres maculipinna	https://inaturalist-open-data.s3.amazonaws.com/photos/344367311/original.jpeg
Eupolymnia rullieri	
Odontosyllis enopla	https://inaturalist-open-data.s3.amazonaws.com/photos/223132594/original.jpeg
Topsentia ophiraphidites	https://inaturalist-open-data.s3.amazonaws.com/photos/345756377/original.jpg
Bodianus rufus	https://inaturalist-open-data.s3.amazonaws.com/photos/344199800/original.jpg
Sparisoma rubripinne	https://inaturalist-open-data.s3.amazonaws.com/photos/344377871/original.jpeg
Cerithium guinaicum	https://inaturalist-open-data.s3.amazonaws.com/photos/233585074/original.jpeg
Lobophora littlerorum	
Gobioclinus haitiensis	https://inaturalist-open-data.s3.amazonaws.com/photos/243217923/original.jpg
Haliclona manglaris	https://inaturalist-open-data.s3.amazonaws.com/photos/251091080/original.jpg
Nephasoma pellucidum	https://cdn.floridamuseum.ufl.edu/IZ/241b22af-96d1-4cde-9f62-1f3935f27fca
Camachoaglaja berolina	https://inaturalist-open-data.s3.amazonaws.com/photos/348571163/original.jpg
Thalassoma bifasciatum	https://inaturalist-open-data.s3.amazonaws.com/photos/344202785/original.jpg
Haemulon aurolineatum	https://inaturalist-open-data.s3.amazonaws.com/photos/344559412/original.jpg
Pomacanthus arcuatus	https://inaturalist-open-data.s3.amazonaws.com/photos/344009627/original.jpg
Aulostomus maculatus	https://inaturalist-open-data.s3.amazonaws.com/photos/344559658/original.jpg
Haemulon carbonarium	https://inaturalist-open-data.s3.amazonaws.com/photos/344367408/original.jpeg
Pseudupeneus maculatus	https://inaturalist-open-data.s3.amazonaws.com/photos/344369835/original.jpeg
Microspathodon chrysurus	https://inaturalist-open-data.s3.amazonaws.com/photos/344360900/original.jpeg
Haemulon flavolineatum	https://inaturalist-open-data.s3.amazonaws.com/photos/344195271/original.jpeg
Enchelycore carychroa	https://inaturalist-open-data.s3.amazonaws.com/photos/347406859/original.jpeg
Stegastes adustus	https://inaturalist-open-data.s3.amazonaws.com/photos/344370782/original.jpeg
Caranx crysos	https://inaturalist-open-data.s3.amazonaws.com/photos/344473720/original.jpg
Hypoatherina harringtonensis	https://inaturalist-open-data.s3.amazonaws.com/photos/344907968/original.jpg
Acyrtops beryllinus	https://inaturalist-open-data.s3.amazonaws.com/photos/194584491/original.jpg
Atherinomorus stipes	https://inaturalist-open-data.s3.amazonaws.com/photos/355331367/original.jpg
Harengula jaguana	https://inaturalist-open-data.s3.amazonaws.com/photos/347839947/original.jpg
Acanthurus coeruleus	https://inaturalist-open-data.s3.amazonaws.com/photos/344367339/original.jpeg
Monacanthus tuckeri	https://inaturalist-open-data.s3.amazonaws.com/photos/345605501/original.jpg
Synodus synodus	https://inaturalist-open-data.s3.amazonaws.com/photos/352215800/original.jpeg
Halichoeres pictus	https://inaturalist-open-data.s3.amazonaws.com/photos/356406207/original.jpeg
Monacanthus ciliatus	https://inaturalist-open-data.s3.amazonaws.com/photos/347359772/original.jpeg
Harengula humeralis	https://inaturalist-open-data.s3.amazonaws.com/photos/344368115/original.jpeg
Canthigaster rostrata	https://inaturalist-open-data.s3.amazonaws.com/photos/343990292/original.jpg
Hypoplectrus unicolor	https://inaturalist-open-data.s3.amazonaws.com/photos/345427901/original.jpg
Lytechinus variegatus	https://inaturalist-open-data.s3.amazonaws.com/photos/344367869/original.jpeg
Acanthurus chirurgus	https://inaturalist-open-data.s3.amazonaws.com/photos/344377492/original.jpeg
Chaetodon striatus	https://inaturalist-open-data.s3.amazonaws.com/photos/344202029/original.jpeg
Rhizoprionodon terraenovae	https://inaturalist-open-data.s3.amazonaws.com/photos/355690371/original.jpeg
Lutjanus griseus	https://inaturalist-open-data.s3.amazonaws.com/photos/344160153/original.jpeg
Neocalanus plumchrus	http://www.boldsystems.org/pics/QHAK/ZHAK-03313_01+1692291442.jpg
Melicertum octocostatum	https://inaturalist-open-data.s3.amazonaws.com/photos/371253390/original.jpeg
Coryne eximia	https://www.artsobservasjoner.no/MediaLibrary/2020/6/18b48fb9-7f05-4f08-aa0c-26618ac1dacb_image.jpg
Calamus penna	https://inaturalist-open-data.s3.amazonaws.com/photos/345070659/original.jpg
Lessoniopsis littoralis	https://inaturalist-open-data.s3.amazonaws.com/photos/344862816/original.jpg
Clathria reinwardti	https://inaturalist-open-data.s3.amazonaws.com/photos/356782149/original.jpg
Euphysa flammea	https://inaturalist-open-data.s3.amazonaws.com/photos/371778170/original.jpg
Chasmodes bosquianus	https://inaturalist-open-data.s3.amazonaws.com/photos/395520461/original.jpg
Paramuricea macrospina	https://medialib.naturalis.nl/file/id/RMNH.COEL.P.11404/format/large
Longpotamon shensiense	http://mediaphoto.mnhn.fr/media/1510322415377Yhlriz9GiNyA0rnZ
Pseudosesarma glabrum	
Ubiquitarion iridis	https://inaturalist-open-data.s3.amazonaws.com/photos/344530474/original.jpg
Tachypleus tridentatus	https://inaturalist-open-data.s3.amazonaws.com/photos/356794868/original.jpg
Malacoctenus triangulatus	https://inaturalist-open-data.s3.amazonaws.com/photos/344195107/original.jpeg
Misgurnus anguillicaudatus	https://inaturalist-open-data.s3.amazonaws.com/photos/346841804/original.jpeg
Gymnodiptychus dybowskii	https://inaturalist-open-data.s3.amazonaws.com/photos/112344416/original.jpeg
Aiolochroia crassa	https://inaturalist-open-data.s3.amazonaws.com/photos/343978214/original.jpeg
Ophiocomella pumila	https://cdn.floridamuseum.ufl.edu/IZ/12d4d8f4-06f1-4afd-9077-6886c09badba
Epinephelus itajara	https://inaturalist-open-data.s3.amazonaws.com/photos/345996802/original.jpeg
Millepora alcicornis	https://inaturalist-open-data.s3.amazonaws.com/photos/345427840/original.jpg
Diadema antillarum	https://inaturalist-open-data.s3.amazonaws.com/photos/344367546/original.jpeg
Sparisoma radians	https://inaturalist-open-data.s3.amazonaws.com/photos/349610709/original.jpg
Ophiocoma echinata	https://inaturalist-open-data.s3.amazonaws.com/photos/349065671/original.jpg
Ophionereis olivacea	https://cdn.floridamuseum.ufl.edu/IZ/de84d006-114e-420b-9fd5-107e686d534a
Lutjanus mahogoni	https://inaturalist-open-data.s3.amazonaws.com/photos/344365709/original.jpeg
Echinofabricia goodhartzorum	
Malacoctenus aurolineatus	https://inaturalist-open-data.s3.amazonaws.com/photos/345926252/original.jpg
Enneanectes boehlkei	https://inaturalist-open-data.s3.amazonaws.com/photos/387158320/original.jpeg
Malacoctenus erdmani	https://inaturalist-open-data.s3.amazonaws.com/photos/344533958/original.jpeg
Stylocheilus polyomma	https://inaturalist-open-data.s3.amazonaws.com/photos/380560503/original.jpeg
Clytia hemisphaerica	
Modulus modulus	https://inaturalist-open-data.s3.amazonaws.com/photos/344006183/original.jpg
Enneanectes jordani	https://inaturalist-open-data.s3.amazonaws.com/photos/288701784/original.jpeg
Sargassum vulgare	https://inaturalist-open-data.s3.amazonaws.com/photos/376236595/original.jpeg
Holothuria mexicana	https://inaturalist-open-data.s3.amazonaws.com/photos/347572328/original.jpg
Mithraculus coryphe	https://inaturalist-open-data.s3.amazonaws.com/photos/372307807/original.jpeg
Galaxaura rugosa	https://inaturalist-open-data.s3.amazonaws.com/photos/357242521/original.jpeg
Clepticus parrae	https://observation.org/photos/21936604.jpg
Turbinaria tricostata	https://inaturalist-open-data.s3.amazonaws.com/photos/344726828/original.jpeg
Neoniphon vexillarium	https://inaturalist-open-data.s3.amazonaws.com/photos/347989109/original.jpg
Lutjanus analis	https://inaturalist-open-data.s3.amazonaws.com/photos/344190097/original.jpg
Plagusia depressa	https://inaturalist-open-data.s3.amazonaws.com/photos/344082872/original.jpeg
Leander tenuicornis	https://inaturalist-open-data.s3.amazonaws.com/photos/256417954/original.jpg
Stephanolepis setifer	https://inaturalist-open-data.s3.amazonaws.com/photos/177551946/original.jpg
Geodia gibberosa	https://inaturalist-open-data.s3.amazonaws.com/photos/351110360/original.jpg
Stegastes diencaeus	https://inaturalist-open-data.s3.amazonaws.com/photos/344121981/original.jpg
Bryx dunckeri	https://inaturalist-open-data.s3.amazonaws.com/photos/341791259/original.jpeg
Ophionereis reticulata	https://inaturalist-open-data.s3.amazonaws.com/photos/346459030/original.jpeg
Scarus vetula	https://inaturalist-open-data.s3.amazonaws.com/photos/347841870/original.jpg
Enchelycore nigricans	https://inaturalist-open-data.s3.amazonaws.com/photos/355127714/original.jpeg
Elysia tuca	
Pitho lherminieri	https://inaturalist-open-data.s3.amazonaws.com/photos/252592049/original.jpeg
Canthidermis sufflamen	https://inaturalist-open-data.s3.amazonaws.com/photos/344434485/original.jpg
Timarete caribous	
Columbella mercatoria	https://inaturalist-open-data.s3.amazonaws.com/photos/344196104/original.jpg
Gnatholepis thompsoni	https://inaturalist-open-data.s3.amazonaws.com/photos/344699247/original.jpg
Melanothamnus ferulaceus	https://macroalgae.org/imglib/storage/chrb/macroalgae/CHRB0015/CHRB0015781_lg.jpg
Trachinotus falcatus	https://inaturalist-open-data.s3.amazonaws.com/photos/344278644/original.jpg
Loimia minuta	
Cerithium litteratum	https://inaturalist-open-data.s3.amazonaws.com/photos/344803965/original.jpeg
Scopalina ruetzleri	https://inaturalist-open-data.s3.amazonaws.com/photos/344567441/original.jpg
Elysia cornigera	https://inaturalist-open-data.s3.amazonaws.com/photos/378723914/original.jpg
Serranus baldwini	https://inaturalist-open-data.s3.amazonaws.com/photos/351190621/original.jpg
Stegastes partitus	https://inaturalist-open-data.s3.amazonaws.com/photos/344537773/original.jpeg
Clypeaster rosaceus	https://inaturalist-open-data.s3.amazonaws.com/photos/343964806/original.jpg
Gorgonia mariae	https://inaturalist-open-data.s3.amazonaws.com/photos/344566206/original.jpeg
Oceanapia bartschi	https://www.ncei.noaa.gov/waf/dsc-data/images/001001/1001441.jpg
Callyspongia vaginalis	https://depo.msu.ru/open/public/coral/img/BON_IMG_0646.JPG
Creseis conica	http://mediaphoto.mnhn.fr/media/15218334624141JOlJ0X1VflVDZ9o
Svenzea cristinae	https://inaturalist-open-data.s3.amazonaws.com/photos/345897142/original.jpg
Macrocoeloma diplacanthum	http://mediaphoto.mnhn.fr/media/1542742293343Ps3IhqesyMGyzCrp
Lithophyllum corallinae	https://inaturalist-open-data.s3.amazonaws.com/photos/76296808/original.jpeg
Dictyota mayae	
Titanophycus validus	http://sweetgum.nybg.org/images3/1867/298/02508571.jpg
Cantherhines pullus	https://inaturalist-open-data.s3.amazonaws.com/photos/344592682/original.jpg
Mithraculus sculptus	https://inaturalist-open-data.s3.amazonaws.com/photos/344537521/original.jpeg
Teleophrys ruber	https://mediaphoto.mnhn.fr/media/1663165671378kjqH7e55cqKxWiyL
Muriceopsis flavida	https://inaturalist-open-data.s3.amazonaws.com/photos/178844465/original.jpeg
Clibanarius tricolor	https://inaturalist-open-data.s3.amazonaws.com/photos/344895814/original.jpg
Biemna caribea	https://medialib.naturalis.nl/file/id/ZMA.POR.P.11335/format/large
Halichoeres radiatus	https://inaturalist-open-data.s3.amazonaws.com/photos/346366434/original.jpg
Creseis clava	https://medialib.naturalis.nl/file/id/ZMA.MOLL.2507078/format/large
Doratonotus megalepis	https://inaturalist-open-data.s3.amazonaws.com/photos/344913027/original.jpg
Trachinotus carolinus	https://inaturalist-open-data.s3.amazonaws.com/photos/347797394/original.jpg
Lutjanus apodus	https://inaturalist-open-data.s3.amazonaws.com/photos/343990693/original.jpg
Hypanus americanus	https://inaturalist-open-data.s3.amazonaws.com/photos/344387687/original.jpg
Chromis cyanea	https://inaturalist-open-data.s3.amazonaws.com/photos/344587943/original.jpg
Eretmochelys imbricata	https://inaturalist-open-data.s3.amazonaws.com/photos/343803862/original.jpeg
Halophytophthora vesicula	https://www.mycoportal.org/portal/temp/images/store/DAOM/orig/DAOM-01/DAOM128362.jpg
Jenkinsia lamprotaenia	https://inaturalist-open-data.s3.amazonaws.com/photos/365880212/original.jpeg
Enneanectes pectoralis	https://data.nhm.ac.uk/media/b757bc55-78c7-485a-a788-20157344850c
Emmelichthyops atlanticus	https://inaturalist-open-data.s3.amazonaws.com/photos/349493843/original.jpeg
Histrio histrio	
Stathmonotus stahli	https://inaturalist-open-data.s3.amazonaws.com/photos/3130909/original.jpg
Craterium leucocephalum	https://inaturalist-open-data.s3.amazonaws.com/photos/345867853/original.jpg
Eucinostomus gula	https://inaturalist-open-data.s3.amazonaws.com/photos/345598725/original.jpg
Balistes vetula	https://inaturalist-open-data.s3.amazonaws.com/photos/349069159/original.jpg
Decapterus punctatus	https://inaturalist-open-data.s3.amazonaws.com/photos/352191225/original.jpg
Ophionereis schayeri	https://inaturalist-open-data.s3.amazonaws.com/photos/344428541/original.jpg
Rhinogobius duospilus	https://inaturalist-open-data.s3.amazonaws.com/photos/347151378/original.jpeg
Stephanolepis diaspros	https://inaturalist-open-data.s3.amazonaws.com/photos/349630124/original.jpeg
Urobatis jamaicensis	https://inaturalist-open-data.s3.amazonaws.com/photos/344374710/original.jpg
Cryptotomus roseus	https://inaturalist-open-data.s3.amazonaws.com/photos/353557785/original.jpeg
Lactophrys bicaudalis	https://inaturalist-open-data.s3.amazonaws.com/photos/344367172/original.jpg
Siphonosoma cumanense	https://inaturalist-open-data.s3.amazonaws.com/photos/168786077/original.jpeg
Strongylura notata	https://inaturalist-open-data.s3.amazonaws.com/photos/345292249/original.jpg
Gerres cinereus	https://inaturalist-open-data.s3.amazonaws.com/photos/343958217/original.jpeg
Microphrys bicornutus	https://medialib.naturalis.nl/file/id/RMNH.CRUS.D.41875/format/large
Bathygobius curacao	https://inaturalist-open-data.s3.amazonaws.com/photos/309544952/original.jpeg
